sim_seed,num_iter,training_loss,training_accuracy,test_accuracy
1,5,0.03394700214266777,0.4770238095238095,0.4730892356942777
1,10,0.035615868866443634,0.2855714285714286,0.28331332533013204
1,15,0.04573066160082817,0.5395714285714286,0.5356142456982793
1,20,0.054925333708524704,0.31711904761904763,0.3084233693477391
1,25,0.05921183153986931,0.6220952380952381,0.6277511004401761
1,30,0.02628444693982601,0.6617619047619048,0.6582633053221288
1,35,0.026033831760287285,0.7490714285714286,0.7435974389755903
1,40,0.014349019154906273,0.7238809523809524,0.7185874349739896
1,45,0.014157716184854507,0.6709285714285714,0.6684673869547819
1,50,0.02627464011311531,0.716047619047619,0.7090836334533813
1,55,0.015086842700839043,0.7250238095238095,0.7245898359343738
1,60,0.01107837911695242,0.7592857142857142,0.7493997599039616
1,65,0.014379201456904411,0.6694285714285715,0.6640656262505003
1,70,0.028226712718605995,0.7538095238095238,0.7404961984793917
1,75,0.018340712413191795,0.6736428571428571,0.6737695078031213
1,80,0.008744210936129093,0.6917619047619048,0.6760704281712685
1,85,0.014125614427030087,0.673952380952381,0.6669667867146859
1,90,0.016687611117959023,0.7158809523809524,0.7055822328931572
1,95,0.022817056626081467,0.7377380952380952,0.7316926770708283
1,100,0.015302366577088833,0.745547619047619,0.7408963585434174
1,105,0.010632988065481186,0.7477857142857143,0.7418967587034814
1,110,0.019363977015018463,0.7895952380952381,0.7820128051220488
1,115,0.006296794395893812,0.7966190476190477,0.7894157663065227
1,120,0.009463412687182426,0.7444761904761905,0.7311924769907964
1,125,0.017513424158096313,0.7795952380952381,0.7748099239695878
1,130,0.010669523850083351,0.7724285714285715,0.7645058023209284
1,135,0.010485426522791386,0.7502380952380953,0.7411964785914366
1,140,0.013971301726996899,0.7932857142857143,0.7839135654261705
1,145,0.006067997310310602,0.7942857142857143,0.7846138455382153
1,150,0.009677915833890438,0.7771666666666667,0.7689075630252101
1,155,0.00947511289268732,0.7886666666666666,0.7810124049619848
1,160,0.008936240337789059,0.7741666666666667,0.764405762304922
1,165,0.012793135829269886,0.8025952380952381,0.7939175670268107
1,170,0.004819248802959919,0.8125476190476191,0.8003201280512204
1,175,0.009365612640976906,0.8091190476190476,0.8021208483393357
1,180,0.0065909321419894695,0.7806666666666666,0.7680072028811524
1,185,0.011586524546146393,0.7952857142857143,0.7901160464185675
1,190,0.006877438630908728,0.8080238095238095,0.7973189275710284
1,195,0.0065050688572227955,0.815595238095238,0.8047218887555022
1,200,0.0069743311032652855,0.7805,0.7681072428971588
1,205,0.014164924621582031,0.7966428571428571,0.7879151660664265
1,210,0.0052666133269667625,0.8188095238095238,0.8052220888355343
1,215,0.004112922586500645,0.8308809523809524,0.8161264505802321
1,220,0.004485206678509712,0.8315476190476191,0.8184273709483794
1,225,0.006402363535016775,0.816952380952381,0.8045218087234894
1,230,0.008904688060283661,0.7518095238095238,0.7400960384153662
1,235,0.019459929317235947,0.7728333333333334,0.7615046018407363
1,240,0.008581256493926048,0.778452380952381,0.7719087635054022
1,245,0.00967194139957428,0.7329761904761904,0.7211884753901561
1,250,0.017070740461349487,0.7700238095238096,0.7651060424169668
sim_seed,num_iter,training_loss,training_accuracy,test_accuracy
2,5,0.018781112506985664,0.5,0.4928971588635454
2,10,0.05204763635993004,0.42507142857142854,0.4067627050820328
2,15,0.04956461489200592,0.5109761904761905,0.5050020008003201
2,20,0.04159832373261452,0.5313095238095238,0.5260104041616647
2,25,0.028903361409902573,0.5073333333333333,0.5032012805122049
2,30,0.032893043011426926,0.6870714285714286,0.679171668667467
2,35,0.03214745596051216,0.6744761904761905,0.6640656262505003
2,40,0.03812337666749954,0.7278333333333333,0.7212885154061625
2,45,0.01745602861046791,0.6790238095238095,0.6702681072428972
2,50,0.018629517406225204,0.6541190476190476,0.6471588635454182
2,55,0.03075045347213745,0.6641190476190476,0.649359743897559
2,60,0.02272893860936165,0.7483333333333333,0.7393957583033214
2,65,0.013882197439670563,0.7007142857142857,0.6889755902360944
2,70,0.020518310368061066,0.7737142857142857,0.7677070828331333
2,75,0.016041526570916176,0.7485714285714286,0.7434973989595839
2,80,0.01512135099619627,0.6788809523809524,0.6671668667466987
2,85,0.035275958478450775,0.7398809523809524,0.7296918767507002
2,90,0.011472050100564957,0.7417142857142857,0.7249899959983993
2,95,0.012555437162518501,0.7158095238095238,0.70328131252501
2,100,0.016786469146609306,0.6895238095238095,0.6712685074029612
2,105,0.028094427660107613,0.7584047619047619,0.7492997198879552
2,110,0.007238470017910004,0.788047619047619,0.7717086834733894
2,115,0.00648161955177784,0.7919285714285714,0.7819127651060425
2,120,0.0075354790315032005,0.7719761904761905,0.7548019207683073
2,125,0.012273453176021576,0.790952380952381,0.7816126450580232
2,130,0.006844637915492058,0.7962619047619047,0.7847138855542217
2,135,0.004666672088205814,0.8185714285714286,0.8060224089635855
2,140,0.005347437225282192,0.8079285714285714,0.7874149659863946
2,145,0.008135183714330196,0.7854523809523809,0.7723089235694278
